0.000000 0.500000 0.000000 0.000000 0.000000 0.000000 -0.000016
0.004184 0.500000 0.000000 0.000000 -0.000988 -0.000000 -0.000016
0.008368 0.500000 0.000000 0.000000 -0.001577 -0.000000 -0.000016
0.012552 0.500000 0.000000 0.000000 -0.001887 -0.000000 -0.000016
0.016736 0.500000 0.000000 0.000001 -0.002031 -0.000000 -0.000016
0.020921 0.500000 0.000000 0.000001 -0.002092 -0.000000 -0.000016
0.025105 0.500000 0.000000 0.000001 -0.002116 -0.000000 -0.000016
0.029289 0.500000 0.000000 0.000001 -0.002125 -0.000000 -0.000016
0.033473 0.500000 0.000000 0.000001 -0.002130 -0.000000 -0.000016
0.037657 0.500000 0.000000 0.000002 -0.002133 -0.000000 -0.000016
0.041841 0.500000 0.000000 0.000002 -0.002136 -0.000000 -0.000016
0.046025 0.500000 0.000000 0.000002 -0.002139 -0.000000 -0.000016
0.050209 0.500000 0.000000 0.000002 -0.002143 -0.000000 -0.000017
0.054393 0.500000 0.000000 0.000002 -0.002147 -0.000000 -0.000017
0.058577 0.500000 0.000000 0.000003 -0.002152 -0.000000 -0.000017
0.062762 0.500000 0.000000 0.000003 -0.002157 -0.000000 -0.000017
0.066946 0.500000 0.000000 0.000003 -0.002162 -0.000000 -0.000017
0.071130 0.500000 0.000000 0.000003 -0.002167 -0.000000 -0.000018
0.075314 0.500000 0.000000 0.000004 -0.002173 -0.000000 -0.000018
0.079498 0.500000 0.000000 0.000004 -0.002180 -0.000000 -0.000018
0.083682 0.500000 0.000000 0.000004 -0.002186 -0.000000 -0.000018
0.087866 0.500000 0.000000 0.000004 -0.002194 -0.000000 -0.000019
0.092050 0.500000 0.000000 0.000004 -0.002201 -0.000000 -0.000019
0.096234 0.500000 0.000000 0.000005 -0.002209 -0.000000 -0.000019
0.100418 0.500000 0.000000 0.000005 -0.002217 -0.000000 -0.000020
0.104603 0.500000 0.000000 0.000005 -0.002226 -0.000000 -0.000020
0.108787 0.500000 0.000000 0.000005 -0.002235 -0.000000 -0.000020
0.112971 0.500000 0.000000 0.000006 -0.002244 -0.000000 -0.000021
0.117155 0.500000 0.000000 0.000006 -0.002254 -0.000000 -0.000021
0.121339 0.500000 0.000000 0.000006 -0.002264 -0.000000 -0.000022
0.125523 0.500000 0.000000 0.000006 -0.002275 -0.000000 -0.000022
0.129707 0.500000 0.000000 0.000007 -0.002286 -0.000000 -0.000023
0.133891 0.500000 0.000000 0.000007 -0.002297 -0.000000 -0.000023
0.138075 0.500000 0.000000 0.000007 -0.002309 -0.000000 -0.000023
0.142259 0.500000 0.000000 0.000007 -0.002321 -0.000000 -0.000024
0.146444 0.500000 0.000000 0.000008 -0.002334 -0.000000 -0.000025
0.150628 0.500000 0.000000 0.000008 -0.002347 -0.000000 -0.000025
0.154812 0.500000 0.000000 0.000008 -0.002360 -0.000000 -0.000026
0.158996 0.500000 0.000000 0.000008 -0.002374 -0.000000 -0.000026
0.163180 0.500000 0.000000 0.000008 -0.002388 -0.000000 -0.000027
0.167364 0.500000 0.000000 0.000009 -0.002403 -0.000000 -0.000028
0.171548 0.500000 0.000000 0.000009 -0.002418 -0.000000 -0.000028
0.175732 0.500000 0.000000 0.000009 -0.002433 -0.000000 -0.000029
0.179916 0.500000 0.000000 0.000009 -0.002449 -0.000000 -0.000030
0.184100 0.500000 0.000000 0.000010 -0.002465 -0.000000 -0.000030
0.188285 0.500000 0.000000 0.000010 -0.002482 -0.000000 -0.000031
0.192469 0.500000 0.000000 0.000010 -0.002499 -0.000000 -0.000032
0.196653 0.500000 0.000000 0.000011 -0.002517 -0.000000 -0.000033
0.200837 0.500000 0.000000 0.000011 -0.002534 -0.000000 -0.000033
0.205021 0.500000 0.000000 0.000011 -0.002553 -0.000000 -0.000034
0.209205 0.500000 0.000000 0.000011 -0.002572 -0.000000 -0.000035
0.213389 0.500000 0.000000 0.000012 -0.002591 -0.000000 -0.000036
0.217573 0.500000 0.000000 0.000012 -0.002611 -0.000000 -0.000037
0.221757 0.500000 0.000000 0.000012 -0.002631 -0.000000 -0.000038
0.225941 0.500000 0.000000 0.000012 -0.002651 -0.000000 -0.000039
0.230126 0.500000 0.000000 0.000013 -0.002672 -0.000000 -0.000040
0.234310 0.500000 0.000000 0.000013 -0.002694 -0.000000 -0.000041
0.238494 0.500000 0.000000 0.000013 -0.002716 -0.000000 -0.000042
0.242678 0.500000 0.000000 0.000014 -0.002738 -0.000000 -0.000043
0.246862 0.500000 0.000000 0.000014 -0.002761 -0.000000 -0.000044
0.251046 0.500000 0.000000 0.000014 -0.002784 -0.000000 -0.000045
0.255230 0.500000 0.000000 0.000015 -0.002808 -0.000000 -0.000046
0.259414 0.500000 0.000000 0.000015 -0.002832 -0.000000 -0.000047
0.263598 0.500000 0.000000 0.000015 -0.002857 -0.000000 -0.000048
0.267782 0.500000 0.000000 0.000015 -0.002882 -0.000000 -0.000049
0.271967 0.500000 0.000000 0.000016 -0.002908 -0.000000 -0.000050
0.276151 0.500000 0.000000 0.000016 -0.002934 -0.000000 -0.000052
